,winner,winner_url,looser,looser_url,outcome
2452,Rogerio Bontorin,http://www.ufcstats.com/fighter-details/07a2bdaa0afdd831,Kai Kara-France,http://www.ufcstats.com/fighter-details/853eb0dd5c0e2149,0.0
2453,Jordan Espinosa,http://www.ufcstats.com/fighter-details/215a70f073a7b726,Tim Elliott,http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62,0.0
2454,Carlos Ulberg,http://www.ufcstats.com/fighter-details/9014c02eff8b3d62,Kennedy Nzechukwu,http://www.ufcstats.com/fighter-details/8667caa0451d245b,0.0
2455,Jake Matthews,http://www.ufcstats.com/fighter-details/a845f0735bc67405,Sean Brady,http://www.ufcstats.com/fighter-details/45f7cb591c3ab00b,0.0
2456,Amanda Lemos,http://www.ufcstats.com/fighter-details/3df5493bb279226f,Livinha Souza,http://www.ufcstats.com/fighter-details/dab8cfbb6b1db10a,1.0
2457,Aalon Cruz,http://www.ufcstats.com/fighter-details/003d82fa384ca1d0,Uros Medic,http://www.ufcstats.com/fighter-details/681399317dbf4701,0.0
2458,Trevin Jones,http://www.ufcstats.com/fighter-details/ec23c1be628d8057,Mario Bautista,http://www.ufcstats.com/fighter-details/bc711b6dd95c1af6,1.0
2459,Jairzinho Rozenstruik,http://www.ufcstats.com/fighter-details/2cd428e9606856fd,Ciryl Gane,http://www.ufcstats.com/fighter-details/787bb1f087ccff8a,0.0
2460,Magomed Ankalaev,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,Nikita Krylov,http://www.ufcstats.com/fighter-details/1091d4d957141094,1.0
2461,Montana De La Rosa,http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,Mayra Bueno Silva,http://www.ufcstats.com/fighter-details/cc8c623cca88f54f,1.0
2462,Pedro Munhoz,http://www.ufcstats.com/fighter-details/6bd02119599741a4,Jimmie Rivera,http://www.ufcstats.com/fighter-details/9c907996820d2d69,1.0
2463,Alex Caceres,http://www.ufcstats.com/fighter-details/7aa3d6964eff4877,Kevin Croom,http://www.ufcstats.com/fighter-details/35b3772629e27a49,1.0
2464,Thiago Moises,http://www.ufcstats.com/fighter-details/d945aae53e3e54e6,Alexander Hernandez,http://www.ufcstats.com/fighter-details/262a7d06203657e6,1.0
2465,Sabina Mazo,http://www.ufcstats.com/fighter-details/70d2329a92864fdb,Alexis Davis,http://www.ufcstats.com/fighter-details/4c2d90e335e6df19,0.0
2466,Vince Cachero,http://www.ufcstats.com/fighter-details/ed2a8cc402173781,Ronnie Lawrence,http://www.ufcstats.com/fighter-details/e7e01e266a9d4342,0.0
2467,Dustin Jacoby,http://www.ufcstats.com/fighter-details/e4277e87a789d687,Maxim Grishin,http://www.ufcstats.com/fighter-details/950d0ef5c17157c5,1.0
2468,Curtis Blaydes,http://www.ufcstats.com/fighter-details/fa6796c55d6c5440,Derrick Lewis,http://www.ufcstats.com/fighter-details/d3df1add9d9a7efb,0.0
2469,Ketlen Vieira,http://www.ufcstats.com/fighter-details/b9706f80d005036c,Yana Santos,http://www.ufcstats.com/fighter-details/3143bf892608139a,0.0
2470,Darrick Minner,http://www.ufcstats.com/fighter-details/34e516ab361afb1c,Charles Rosa,http://www.ufcstats.com/fighter-details/40093d1d2d78394e,1.0
2471,Aleksei Oleinik,http://www.ufcstats.com/fighter-details/98c23cb6da5b3352,Chris Daukaus,http://www.ufcstats.com/fighter-details/d0aaedcf7ccd0b45,0.0
2472,Phil Hawes,http://www.ufcstats.com/fighter-details/547afe1017e72dbe,Nassourdine Imavov,http://www.ufcstats.com/fighter-details/881bf86d4cba8578,1.0
2473,Tom Aspinall,http://www.ufcstats.com/fighter-details/399afbabc02376b5,Andrei Arlovski,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,1.0
2474,Jared Gordon,http://www.ufcstats.com/fighter-details/7026eca45f65377b,Danny Chavez,http://www.ufcstats.com/fighter-details/0de720c0f1d4ab9c,1.0
2475,John Castaneda,http://www.ufcstats.com/fighter-details/5fa2974cbd18e05c,Eddie Wineland,http://www.ufcstats.com/fighter-details/fc9a9559a05f2704,1.0
2476,Nate Landwehr,http://www.ufcstats.com/fighter-details/583ee11abddfc581,Julian Erosa,http://www.ufcstats.com/fighter-details/902ec2cc48c8ae8a,0.0
2477,Shana Dobson,http://www.ufcstats.com/fighter-details/122ac9b816d8b71c,Casey O'Neill,http://www.ufcstats.com/fighter-details/04835018f90b118c,0.0
2478,Drako Rodriguez,http://www.ufcstats.com/fighter-details/dc3b9cf7641b7ab6,Aiemann Zahabi,http://www.ufcstats.com/fighter-details/24656ef4d605c96f,0.0
2479,Jared Vanderaa,http://www.ufcstats.com/fighter-details/2b68d9f125d07b42,Serghei Spivac,http://www.ufcstats.com/fighter-details/e2f6b2769aaedd6c,0.0
2480,Gilbert Burns,http://www.ufcstats.com/fighter-details/23024fdfc966410a,Kamaru Usman,http://www.ufcstats.com/fighter-details/f1b2aa7853d1ed6e,0.0
2481,Alexa Grasso,http://www.ufcstats.com/fighter-details/e8b731feff72294b,Maycee Barber,http://www.ufcstats.com/fighter-details/6a740daf1b279661,1.0
2482,Kelvin Gastelum,http://www.ufcstats.com/fighter-details/8c0580d4fff106c1,Ian Heinisch,http://www.ufcstats.com/fighter-details/2e585c701f72fe55,1.0
2483,Brian Kelleher,http://www.ufcstats.com/fighter-details/7be14eaed4c74856,Ricky Simon,http://www.ufcstats.com/fighter-details/5987b2458f4b5290,0.0
2484,Maki Pitolo,http://www.ufcstats.com/fighter-details/c549573c0df4d676,Julian Marquez,http://www.ufcstats.com/fighter-details/d0e1b42d41dab603,0.0
2485,Rodolfo Vieira,http://www.ufcstats.com/fighter-details/260e9e0d4954aea6,Anthony Hernandez,http://www.ufcstats.com/fighter-details/093e1f5bb73850be,0.0
2486,Dhiego Lima,http://www.ufcstats.com/fighter-details/e9213f53ddeca978,Belal Muhammad,http://www.ufcstats.com/fighter-details/b1b0729d27936f2f,0.0
2487,Polyana Viana,http://www.ufcstats.com/fighter-details/9673a497a9da119a,Mallory Martin,http://www.ufcstats.com/fighter-details/19b7738321cfae42,1.0
2488,Andre Ewell,http://www.ufcstats.com/fighter-details/5f6f049d54728e88,Chris Gutierrez,http://www.ufcstats.com/fighter-details/45f0cc9d18f35137,0.0
2489,Phil Rowe,http://www.ufcstats.com/fighter-details/8e382b585a92affe,Gabe Green,http://www.ufcstats.com/fighter-details/5eb50529a8418b77,0.0
2490,Alexander Volkov,http://www.ufcstats.com/fighter-details/279566840aa55bf2,Alistair Overeem,http://www.ufcstats.com/fighter-details/b4ad3a06ee4d660c,1.0
2491,Cory Sandhagen,http://www.ufcstats.com/fighter-details/65f09bacd3957381,Frankie Edgar,http://www.ufcstats.com/fighter-details/f2688492b9a525a3,1.0
2492,Michael Johnson,http://www.ufcstats.com/fighter-details/511e82663651438d,Clay Guida,http://www.ufcstats.com/fighter-details/c47df9303d318c67,0.0
2493,Manel Kape,http://www.ufcstats.com/fighter-details/5d1b7e3dd9e11074,Alexandre Pantoja,http://www.ufcstats.com/fighter-details/a0f0004aadf10b71,0.0
2494,Diego Ferreira,http://www.ufcstats.com/fighter-details/f53d4f21d1b5f2dc,Beneil Dariush,http://www.ufcstats.com/fighter-details/08af939f41b5a57b,0.0
2495,Danilo Marques,http://www.ufcstats.com/fighter-details/687c15b2eddfaa63,Mike Rodriguez,http://www.ufcstats.com/fighter-details/18b602842a24f7c5,1.0
2496,Justin Jaynes,http://www.ufcstats.com/fighter-details/304a21d0595e1a08,Devonte Smith,http://www.ufcstats.com/fighter-details/207773daeb4afa7b,0.0
2497,Karol Rosa,http://www.ufcstats.com/fighter-details/351c4ec637380ad5,Joselyne Edwards,http://www.ufcstats.com/fighter-details/f9ab66e67240db7b,1.0
2498,Lara Procopio,http://www.ufcstats.com/fighter-details/e99821959a840bb8,Molly McCann,http://www.ufcstats.com/fighter-details/51018a31ddf31eb2,1.0
2499,Youssef Zalal,http://www.ufcstats.com/fighter-details/52c2ae6d2f2d2613,SeungWoo Choi,http://www.ufcstats.com/fighter-details/a68575214ecad140,0.0
2500,Martin Day,http://www.ufcstats.com/fighter-details/ea3dcc417c322064,Timur Valiev,http://www.ufcstats.com/fighter-details/45e738622ea2c02c,0.0
2501,Jerome Rivera,http://www.ufcstats.com/fighter-details/c9587d81e1d33925,Ode Osbourne,http://www.ufcstats.com/fighter-details/6d68c1afe954f121,0.0
2502,Conor McGregor,http://www.ufcstats.com/fighter-details/f4c49976c75c5ab2,Dustin Poirier,http://www.ufcstats.com/fighter-details/029eaff01e6bb8f0,0.0
2503,Dan Hooker,http://www.ufcstats.com/fighter-details/193b9d1858bc4df3,Michael Chandler,http://www.ufcstats.com/fighter-details/4b93a88f3b1de35b,0.0
2504,Joanne Wood,http://www.ufcstats.com/fighter-details/12f91bfa8f1f723b,Jessica Eye,http://www.ufcstats.com/fighter-details/f72465a784c1b084,1.0
2505,Andrew Sanchez,http://www.ufcstats.com/fighter-details/fccf811c1e8b01c7,Makhmud Muradov,http://www.ufcstats.com/fighter-details/ea7e5bc78d9de658,0.0
2506,Marina Rodriguez,http://www.ufcstats.com/fighter-details/cd2c4d30c6e13b47,Amanda Ribas,http://www.ufcstats.com/fighter-details/beecb672a279223e,1.0
2507,Matt Frevola,http://www.ufcstats.com/fighter-details/dccb63727f2f5f74,Arman Tsarukyan,http://www.ufcstats.com/fighter-details/eae48ff31db420c2,0.0
2508,Brad Tavares,http://www.ufcstats.com/fighter-details/0c6d9ea8306c029e,Antonio Carlos Junior,http://www.ufcstats.com/fighter-details/52e76bb4b3e852f3,1.0
2509,Julianna Pena,http://www.ufcstats.com/fighter-details/3253b16d38ae087d,Sara McMann,http://www.ufcstats.com/fighter-details/7be74a12d7352df2,1.0
2510,Marcin Prachnio,http://www.ufcstats.com/fighter-details/6370c1c1e12723d5,Khalil Rountree Jr.,http://www.ufcstats.com/fighter-details/749f572d1d3161fb,1.0
2511,Movsar Evloev,http://www.ufcstats.com/fighter-details/76e2870ffafbe38f,Nik Lentz,http://www.ufcstats.com/fighter-details/6fb1ba67bef41b37,1.0
2512,Zhalgas Zhumagulov,http://www.ufcstats.com/fighter-details/55fa6ce3e522c8bb,Amir Albazi,http://www.ufcstats.com/fighter-details/6d35bf94f7d30241,0.0
2513,Neil Magny,http://www.ufcstats.com/fighter-details/84b3e7d38f2d2ec5,Michael Chiesa,http://www.ufcstats.com/fighter-details/c58f51dedb310998,0.0
2514,Mounir Lazzez,http://www.ufcstats.com/fighter-details/49ee5024966efc0d,Warlley Alves,http://www.ufcstats.com/fighter-details/d317a5e2b3f88c5f,0.0
2515,Vinicius Moreira,http://www.ufcstats.com/fighter-details/acb36c908d415c4a,Ike Villanueva,http://www.ufcstats.com/fighter-details/f9d0cae37dabfafc,0.0
2516,Viviane Araujo,http://www.ufcstats.com/fighter-details/36541f1e6c5d4955,Roxanne Modafferi,http://www.ufcstats.com/fighter-details/4498b382c65a7faa,1.0
2517,Tyson Nam,http://www.ufcstats.com/fighter-details/6e00cfffd54653c4,Matt Schnell,http://www.ufcstats.com/fighter-details/67c1d46f4ed16f9e,0.0
2518,Douglas Silva de Andrade,http://www.ufcstats.com/fighter-details/3a314d9fa7c6825d,Lerone Murphy,http://www.ufcstats.com/fighter-details/396fe87b84ac2e1c,0.0
2519,Tom Breese,http://www.ufcstats.com/fighter-details/1588b787bda7b540,Omari Akhmedov,http://www.ufcstats.com/fighter-details/16690d100f995f8f,0.0
2520,Ricky Simon,http://www.ufcstats.com/fighter-details/5987b2458f4b5290,Gaetano Pirrello,http://www.ufcstats.com/fighter-details/8765559b6a29a421,1.0
2521,Sumudaerji,http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3,Zarrukh Adashev,http://www.ufcstats.com/fighter-details/79cb2a690b9ba5e8,1.0
2522,Markus Perez,http://www.ufcstats.com/fighter-details/2ac4628c08ec5125,Dalcha Lungiambula,http://www.ufcstats.com/fighter-details/ce632027bf2a871b,0.0
2523,Francisco Figueiredo,http://www.ufcstats.com/fighter-details/cdadae5363b66eef,Jerome Rivera,http://www.ufcstats.com/fighter-details/c9587d81e1d33925,1.0
2524,Mason Jones,http://www.ufcstats.com/fighter-details/f6ad6a1e4d600e0d,Mike Davis,http://www.ufcstats.com/fighter-details/fb3e61720be4690c,0.0
2525,Umar Nurmagomedov,http://www.ufcstats.com/fighter-details/2b6fc1c02736833d,Sergey Morozov,http://www.ufcstats.com/fighter-details/2f6a993c7f547c13,1.0
2526,Manon Fiorot,http://www.ufcstats.com/fighter-details/34ff304266360297,Victoria Leonardo,http://www.ufcstats.com/fighter-details/9dedfdd91070ddd8,1.0
2527,Calvin Kattar,http://www.ufcstats.com/fighter-details/751de04455cfaac0,Max Holloway,http://www.ufcstats.com/fighter-details/150ff4cc642270b9,0.0
2528,Carlos Condit,http://www.ufcstats.com/fighter-details/f9f07bb5a43535ed,Matt Brown,http://www.ufcstats.com/fighter-details/31123249b0bbf52e,1.0
2529,Santiago Ponzinibbio,http://www.ufcstats.com/fighter-details/6d1bffff14897645,Li Jingliang,http://www.ufcstats.com/fighter-details/e64b96c07d7ce999,0.0
2530,Joaquin Buckley,http://www.ufcstats.com/fighter-details/b9437600497350f3,Alessio Di Chirico,http://www.ufcstats.com/fighter-details/77d7295d1b22c694,0.0
2531,Dusko Todorovic,http://www.ufcstats.com/fighter-details/866fd7b1a6c90e7f,Punahele Soriano,http://www.ufcstats.com/fighter-details/64facb6cc564262d,0.0
2532,Joselyne Edwards,http://www.ufcstats.com/fighter-details/f9ab66e67240db7b,Wu Yanan,http://www.ufcstats.com/fighter-details/fdbefee0827e1567,1.0
2533,Carlos Felipe,http://www.ufcstats.com/fighter-details/a2ea77e974c5889f,Justin Tafa,http://www.ufcstats.com/fighter-details/e13abac8089a801a,1.0
2534,David Zawada,http://www.ufcstats.com/fighter-details/3bb2dc8e87b10a46,Ramazan Emeev,http://www.ufcstats.com/fighter-details/abd5fb12437eda21,0.0
2535,Vanessa Melo,http://www.ufcstats.com/fighter-details/9b7dfb3b7d99926a,Sarah Moras,http://www.ufcstats.com/fighter-details/539ed332b3078821,1.0
2536,Austin Lingo,http://www.ufcstats.com/fighter-details/305d73ede05e31ad,Jacob Kilburn,http://www.ufcstats.com/fighter-details/637bd06c32219f0b,1.0
2537,Geoff Neal,http://www.ufcstats.com/fighter-details/b997be68943010fc,Stephen Thompson,http://www.ufcstats.com/fighter-details/4a28cb716c19157a,0.0
2538,Jose Aldo,http://www.ufcstats.com/fighter-details/d0f3959b4a9747e6,Marlon Vera,http://www.ufcstats.com/fighter-details/7c7332319c14094c,1.0
2539,Khaos Williams,http://www.ufcstats.com/fighter-details/2558ae2e5671e318,Michel Pereira,http://www.ufcstats.com/fighter-details/595db60957de51d3,0.0
2540,Rob Font,http://www.ufcstats.com/fighter-details/05339613bf8e9808,Marlon Moraes,http://www.ufcstats.com/fighter-details/fea79f9bc8c68769,1.0
2541,Marcin Tybura,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,Greg Hardy,http://www.ufcstats.com/fighter-details/85073dbd1be65ed9,1.0
2542,Anthony Pettis,http://www.ufcstats.com/fighter-details/cbb682f5fcc44bfc,Alex Morono,http://www.ufcstats.com/fighter-details/cdb96af67d096b1e,1.0
2543,Pannie Kianzad,http://www.ufcstats.com/fighter-details/91dac5e69e28d5b5,Sijara Eubanks,http://www.ufcstats.com/fighter-details/4234f0097c83fa62,1.0
2544,Deron Winn,http://www.ufcstats.com/fighter-details/483a953b18d73bb3,Antonio Arroyo,http://www.ufcstats.com/fighter-details/61fb8098ccf81c7f,1.0
2545,Gillian Robertson,http://www.ufcstats.com/fighter-details/38c7f72747f4f712,Taila Santos,http://www.ufcstats.com/fighter-details/f7467152fd9f18a2,0.0
2546,Jamie Pickett,http://www.ufcstats.com/fighter-details/830f60497fab345a,Tafon Nchukwi,http://www.ufcstats.com/fighter-details/6aae253467e8f9ce,0.0
2547,Jimmy Flick,http://www.ufcstats.com/fighter-details/09e62c450e754913,Cody Durden,http://www.ufcstats.com/fighter-details/7f6ed67d3ed3c036,1.0
2548,Christos Giagos,http://www.ufcstats.com/fighter-details/de45aaae23dfa392,Carlton Minus,http://www.ufcstats.com/fighter-details/40d8b74488743800,1.0
2549,Brandon Moreno,http://www.ufcstats.com/fighter-details/792be9a24df82ed6,Deiveson Figueiredo,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,0.0
2550,Tony Ferguson,http://www.ufcstats.com/fighter-details/22a92d7f62195791,Charles Oliveira,http://www.ufcstats.com/fighter-details/07225ba28ae309b6,0.0
2551,Mackenzie Dern,http://www.ufcstats.com/fighter-details/7447e9f28508106a,Virna Jandiroba,http://www.ufcstats.com/fighter-details/7dda2cf308f24a02,1.0
2552,Kevin Holland,http://www.ufcstats.com/fighter-details/3a46b268013afede,Jacare Souza,http://www.ufcstats.com/fighter-details/7a703c565ccaa18f,1.0
2553,Junior Dos Santos,http://www.ufcstats.com/fighter-details/63def5a5662a6917,Ciryl Gane,http://www.ufcstats.com/fighter-details/787bb1f087ccff8a,0.0
2554,Cub Swanson,http://www.ufcstats.com/fighter-details/d247691a6c0e9034,Daniel Pineda,http://www.ufcstats.com/fighter-details/361d49960a196976,1.0
2555,Rafael Fiziev,http://www.ufcstats.com/fighter-details/c814b4c899793af6,Renato Moicano,http://www.ufcstats.com/fighter-details/b6452706b373eea1,1.0
2556,Billy Quarantillo,http://www.ufcstats.com/fighter-details/aa171d55d4b5208f,Gavin Tucker,http://www.ufcstats.com/fighter-details/da816417a579a0bd,0.0
2557,Sam Hughes,http://www.ufcstats.com/fighter-details/e94085e821bd81de,Tecia Pennington,http://www.ufcstats.com/fighter-details/31ef8b67e13495b3,0.0
2558,Chase Hooper,http://www.ufcstats.com/fighter-details/971246648e162f0d,Peter Barrett,http://www.ufcstats.com/fighter-details/d21113c9ff3788ae,1.0
2559,Jack Hermansson,http://www.ufcstats.com/fighter-details/0a1942069c9ad6b6,Marvin Vettori,http://www.ufcstats.com/fighter-details/7acbb0972e75281a,0.0
2560,Jamahal Hill,http://www.ufcstats.com/fighter-details/5444c5a201d3ee5a,Ovince Saint Preux,http://www.ufcstats.com/fighter-details/50db8711c70196cd,1.0
2561,Justin Jaynes,http://www.ufcstats.com/fighter-details/304a21d0595e1a08,Gabriel Benitez,http://www.ufcstats.com/fighter-details/436f970c9ea9169c,0.0
2562,John Allan,http://www.ufcstats.com/fighter-details/6ebe96a116e79e52,Roman Dolidze,http://www.ufcstats.com/fighter-details/327d5f279895110d,0.0
2563,Matt Wiman,http://www.ufcstats.com/fighter-details/eb29176b03dfa888,Jordan Leavitt,http://www.ufcstats.com/fighter-details/ac026518a9b4dc0f,0.0
2564,Jose Quinonez,http://www.ufcstats.com/fighter-details/36549928f90f1d36,Louis Smolka,http://www.ufcstats.com/fighter-details/d2bc285ead803db0,0.0
2565,Ilia Topuria,http://www.ufcstats.com/fighter-details/54f64b5e283b0ce7,Damon Jackson,http://www.ufcstats.com/fighter-details/29af297d9f1de0f8,1.0
2566,Jake Collier,http://www.ufcstats.com/fighter-details/92fa1401b7927da3,Gian Villante,http://www.ufcstats.com/fighter-details/fcd448a2fe1a23cc,1.0
2567,Devin Clark,http://www.ufcstats.com/fighter-details/cc7040fe76f0ef91,Anthony Smith,http://www.ufcstats.com/fighter-details/d4c9dcd330403612,0.0
2568,Takashi Sato,http://www.ufcstats.com/fighter-details/8abac218746e04ca,Miguel Baeza,http://www.ufcstats.com/fighter-details/82d4c957649faf9b,0.0
2569,Parker Porter,http://www.ufcstats.com/fighter-details/ac40f7e3cbecdda4,Josh Parisian,http://www.ufcstats.com/fighter-details/b5da8f7d05e85a55,1.0
2570,Spike Carlyle,http://www.ufcstats.com/fighter-details/be68b375707dcb85,Bill Algeo,http://www.ufcstats.com/fighter-details/9abc648e76c4493a,0.0
2571,Norma Dumont,http://www.ufcstats.com/fighter-details/d3f5d33d61cd00c9,Ashlee Evans-Smith,http://www.ufcstats.com/fighter-details/fc6e681bf6658faf,1.0
2572,Kai Kamaka,http://www.ufcstats.com/fighter-details/eee0ef3e2b14816b,Jonathan Pearce,http://www.ufcstats.com/fighter-details/87c0b1c696ddfb43,0.0
2573,Martin Day,http://www.ufcstats.com/fighter-details/ea3dcc417c322064,Anderson Dos Santos,http://www.ufcstats.com/fighter-details/bbc9ab95fa766493,0.0
2574,Rachael Ostovich,http://www.ufcstats.com/fighter-details/01784fbc27c68b14,Gina Mazany,http://www.ufcstats.com/fighter-details/016a8d958883167c,0.0
2575,Sumudaerji,http://www.ufcstats.com/fighter-details/3cf18e01cb6cbde3,Malcolm Gordon,http://www.ufcstats.com/fighter-details/dee294e9717012c2,1.0
2576,Nate Maness,http://www.ufcstats.com/fighter-details/6e9f40c706f91f32,Luke Sanders,http://www.ufcstats.com/fighter-details/96428b9e9bd048ea,1.0
2577,Alex Perez,http://www.ufcstats.com/fighter-details/ab2b4ff41d6ebe0f,Deiveson Figueiredo,http://www.ufcstats.com/fighter-details/aa72b0f831d0bfe5,0.0
2578,Jennifer Maia,http://www.ufcstats.com/fighter-details/8e1f36476ef02a6a,Valentina Shevchenko,http://www.ufcstats.com/fighter-details/132deb59abae64b1,0.0
2579,Tim Means,http://www.ufcstats.com/fighter-details/4b47e71384a9522f,Mike Perry,http://www.ufcstats.com/fighter-details/f2b6fdb20675b11c,1.0
2580,Katlyn Cerminara,http://www.ufcstats.com/fighter-details/e872e9a9a902c045,Cynthia Calvillo,http://www.ufcstats.com/fighter-details/98215d037be5bcb7,1.0
2581,Mauricio Rua,http://www.ufcstats.com/fighter-details/140745cbbcb023ac,Paul Craig,http://www.ufcstats.com/fighter-details/eabf206b162b3b83,0.0
2582,Brandon Royval,http://www.ufcstats.com/fighter-details/6e15f63b6c2e2c15,Brandon Moreno,http://www.ufcstats.com/fighter-details/792be9a24df82ed6,0.0
2583,Joaquin Buckley,http://www.ufcstats.com/fighter-details/b9437600497350f3,Jordan Wright,http://www.ufcstats.com/fighter-details/c878270af633eb11,1.0
